Data-hora da leitura,Plataforma,ID do post,Artista,Views,Likes,Comentários
2026-09-02 11:17,Instagram,Dco1qjWSz9z,Argentino,105064,6915,111
2026-09-02 11:17,Instagram,DcjwbjDkUFu,Fidelisx,,43074,528
2026-09-02 11:17,Instagram,DcwMcj9xjrB,Casa Saturno,,482,44
2026-09-02 11:17,Instagram,DcjwbjDkUFu,Mine,,43074,528
2026-09-02 11:17,Instagram,DcwyxLBBRHH,Evy Baddie,23361,1510,105
2026-09-02 11:17,Instagram,Dcwkxy-C0Q5,Casa Saturno,52626,953,118
2026-09-02 11:17,Instagram,DcjwbjDkUFu,Kysha,,43074,528
2026-09-02 11:17,Instagram,DcoNw4DRkun,Kaka,108239,4661,105
2026-09-02 11:17,Instagram,DcjwbjDkUFu,Argentino,,43075,528
2026-09-02 11:17,Instagram,DcrxI0HpyDO,Kaka,13626,825,32
2026-09-02 11:17,Instagram,DcgcMgbo13i,Kysha e Mine,96730,2147,102
2026-09-02 11:17,Instagram,Dcv0z20kZY9,Casa Saturno,,634,45
2026-09-02 11:17,Instagram,Dcwmtoyp4Ji,Casa Saturno,19843,502,47
2026-09-02 11:17,Instagram,DchMgRQEW_8,Fidelisx,,4150,247
2026-09-02 11:17,Instagram,DcoaoxPuAgc,Argentino,24412,1565,110
2026-09-02 11:17,Instagram,DcrwpVoJazh,Russin Oficial,10766,347,58
2026-09-02 11:17,Instagram,DcuJvxbxk6k,Evy Baddie,16174,850,42
2026-09-02 11:17,Instagram,Dclosj6x71-,Argentino,30524,1825,49
2026-09-02 11:17,Instagram,Dctg4IYu1fv,Kysha e Mine,,856,54
2026-09-02 11:17,Instagram,DcwmLiihHO5,Kysha e Mine,139283,11492,225
2026-09-02 11:17,Instagram,DcwC5n_COZ5,Casa Saturno,,678,73
2026-09-02 11:17,Instagram,DcgezryvLfF,Kaka,13083,1158,45
2026-09-02 11:17,Instagram,Dcj3x3vuFSB,Argentino,18211,1837,91
2026-09-02 11:17,Instagram,DcmR1niBY1S,Evy Baddie,21164,2263,150
2026-09-02 11:17,Instagram,DcjFEEESto1,Kaka,14954,1141,76
2026-09-02 11:17,Instagram,Dcrbn9tJQgc,Fidelisx,66122,5161,136
2026-09-02 11:17,Instagram,DchJJF1gvLe,Russin Oficial,30626,957,49
2026-09-02 11:17,Instagram,DcjR_ErOd5m,Kysha,128132,6869,221
2026-09-02 11:17,Instagram,Dco2oQ5hKPz,Kaka,13671,821,87
2026-09-02 11:17,Instagram,DcoSYDMxLKb,Russin Oficial,30828,628,82
2026-09-02 11:17,Instagram,Dcju-knuO4d,Kysha,464422,24174,433
2026-09-02 11:17,Instagram,DcoqJPruKKs,Kysha e Mine,46472,2069,200
2026-09-02 11:17,Instagram,Dcwmtoyp4Ji,Russin Oficial,19869,502,47
2026-09-02 11:17,Instagram,DcoO6h5Ebx5,Fidelisx,,31718,473
2026-09-02 11:17,Instagram,DchENgEv_wG,Argentino,16453,1169,65
2026-09-02 11:17,Instagram,Dcwk8wXxDzG,Evy Baddie,36194,2041,117
2026-09-02 11:17,Instagram,DcwBXMuAo6H,Casa Saturno,13470,940,52
2026-09-02 13:10,YouTube,1e7EVLTTA8M,Kaka,7409,993,26
2026-09-02 13:10,YouTube,IRnuoxJQAoQ,Argentino,118026,3882,47
2026-09-02 13:10,YouTube,r61VKHB3Q_A,Kysha e Mine,156443,4986,92
2026-09-02 13:10,YouTube,KNJo_Ng2ryY,Casa Saturno,993,190,9
2026-09-02 13:10,YouTube,p0nswdmUC9Y,Kysha e Mine,32007,2784,82
2026-09-02 13:10,YouTube,kxdinZ2tRxM,Kaka,3219,356,16
2026-09-02 13:10,YouTube,xDkd5FMoHjs,Kysha e Mine,0,47,7
2026-09-02 13:10,YouTube,askNuvnQRiM,Casa Saturno,3094,519,14
2026-09-02 13:10,YouTube,JsAfFId4ID8,Russin Oficial,5889,512,15
2026-09-02 13:10,YouTube,nAw2gAElJLI,Fidelisx,13907,1724,178
2026-09-02 13:10,YouTube,GBdSTtkHfN4,Fidelisx,24449,1995,29
2026-09-02 13:10,YouTube,13AzY6Ipr-8,Fidelisx,43779,3316,52
2026-09-02 13:10,YouTube,M4uEQqwaxjk,Kysha e Mine,27454,508,21
2026-09-02 13:10,YouTube,03M2DIux6uU,Russin Oficial,6084,836,11
2026-09-02 13:10,YouTube,hIlVY-qbIgE,Russin Oficial,12052,756,26
2026-09-02 13:10,YouTube,DswtrbcsRVc,Argentino,111174,3787,56
2026-09-02 13:10,YouTube,XAEi2TTPttk,Russin Oficial,19592,1602,22
2026-09-02 13:10,YouTube,nhw6nD33IxA,Fidelisx,2975,379,12
2026-09-02 13:10,YouTube,3YnA_tRX21Y,Fidelisx,17126,1644,43
2026-09-02 13:10,YouTube,qdcNmgqNO8U,Russin Oficial,6710,606,10
2026-09-02 13:10,YouTube,AR1Z4AHDEjQ,Casa Saturno,0,49,19
2026-09-02 13:10,YouTube,OSc9xjMf6ro,Argentino,60183,3053,75
2026-09-02 13:10,YouTube,ZcbmkFiGTr4,Casa Saturno,28414,2125,25
2026-09-02 13:10,YouTube,eNSjLy03eXk,Kysha e Mine,1675,288,22
2026-09-02 13:10,YouTube,jdHn4xBencU,Argentino,39135,3488,87
2026-09-02 13:10,YouTube,D6DhXMUsThg,Russin Oficial,7068,455,8
2026-09-02 13:10,YouTube,EDLNzDwfwhA,Fidelisx,421620,7196,80
2026-09-02 13:10,YouTube,dj-vVCI1Hl0,Kysha e Mine,0,108,19
2026-09-02 13:10,YouTube,A8BoBg6qP5M,Casa Saturno,196373,4082,68
2026-09-02 13:10,YouTube,AcUbQpt62XU,Casa Saturno,8710,1597,25
2026-09-02 13:10,YouTube,S_JMh8H5M-E,Casa Saturno,30471,2163,62
2026-09-02 13:10,YouTube,fDhNv2MeBZ0,Kysha e Mine,245695,7079,135
2026-09-02 13:10,YouTube,K7MQDVY0T7s,Kaka,4448,430,0
2026-09-02 13:10,YouTube,O9YlFfIpOwg,Evy Baddie,29356,3094,58
2026-09-02 13:10,YouTube,Z00hQFhP6JE,Evy Baddie,11934,1680,51
2026-09-02 13:10,YouTube,g5xcJD8rVmM,Evy Baddie,24638,2244,49
2026-09-02 13:10,YouTube,Al7RDPxPdoY,Fidelisx,31593,2658,83
2026-09-02 13:10,YouTube,tY8yC5VfFXQ,Kysha e Mine,23637,1700,39
2026-09-02 13:10,YouTube,L8Bwz_lZMGw,Kysha e Mine,39137,1722,94
2026-09-02 13:10,YouTube,oNU3ihEGMkM,Russin Oficial,4962,477,9
2026-09-02 13:10,YouTube,MlCwDH2YPmI,Russin Oficial,11951,1083,19
2026-09-02 13:10,YouTube,FdxnwlJa2sk,Kaka,1237,221,0
2026-09-02 13:10,YouTube,uq4-FTSn33w,Argentino,97091,3521,82
2026-09-02 13:10,YouTube,wstoful1HRk,Evy Baddie,20124,2006,26
2026-09-02 13:10,YouTube,nPkHUMXn5wo,Kaka,10548,1087,15
2026-09-02 13:10,YouTube,neQbz3LPwhE,Evy Baddie,18714,2242,51
2026-09-02 13:10,YouTube,CG42U0D_EdM,Evy Baddie,8803,1049,41
2026-09-02 13:10,YouTube,nyi4a_jPpRE,Russin Oficial,461,79,2
2026-09-02 13:10,YouTube,6x0yVhkmFhg,Kysha e Mine,9489,1238,34
2026-09-02 13:10,YouTube,ZqRoYUw9eBc,Kaka,2162,218,0
2026-09-02 13:10,YouTube,-on80mhujks,Casa Saturno,13362,2151,34
2026-09-02 13:10,YouTube,M2xDXR2uXZg,Russin Oficial,1427,93,7
2026-09-02 13:10,YouTube,TY9Y_PKTdqM,Kysha e Mine,68600,3950,174
2026-09-02 13:10,YouTube,TznODxasMkY,Kaka,38741,2531,21
2026-09-02 13:10,YouTube,GhqwB5RtS1k,Argentino,37730,2150,52
2026-09-02 13:10,YouTube,aJpwqtl5ku0,Evy Baddie,17325,1740,42
2026-09-02 13:10,YouTube,CsGBwpqQs9s,Evy Baddie,25094,2758,66
2026-09-02 13:10,YouTube,2ffZXQ6jBdA,Casa Saturno,12579,1613,23
2026-09-02 13:10,YouTube,fZJFfinnqjM,Kaka,41919,1802,57
2026-09-02 13:10,YouTube,TXMpZxkANuk,Kaka,2175,245,0
2026-09-02 13:10,YouTube,WPbxgT6Bm5o,Argentino,29273,2104,47
2026-09-02 13:10,YouTube,tu-87nSXI14,Evy Baddie,127178,3730,63
2026-09-02 13:10,YouTube,gR3-u7WfISY,Kaka,30785,1641,21
2026-09-02 13:10,YouTube,T5JsVddqAK0,Evy Baddie,46467,3034,49
2026-09-02 13:10,YouTube,MfrRvC8fsoE,Kysha e Mine,43631,2473,74
2026-09-02 13:10,YouTube,SEyAXvNFc2U,Argentino,43583,2612,95
2026-09-02 13:10,YouTube,Ar0JNtjPS9w,Fidelisx,23508,2218,38
2026-09-02 13:10,YouTube,3TkeES-EIp4,Kysha e Mine,22966,1093,74
2026-09-02 13:10,YouTube,3e1MhSF3VAo,Casa Saturno,20515,1398,30
2026-09-02 13:10,YouTube,Oj8xnv4JvXM,Argentino,9672,1141,35
2026-09-02 13:10,YouTube,F1G9bt8FGi8,Fidelisx,23216,2487,82
2026-09-02 13:10,YouTube,OxMl8aaUB3c,Casa Saturno,29211,1814,23
2026-09-02 13:10,YouTube,OAfKZ7IJqyA,Fidelisx,26201,3017,45
2026-09-02 13:10,YouTube,ylpJT9kXqz0,Kaka,1573,271,0
2026-09-02 13:10,YouTube,WWevNDbRFbM,Evy Baddie,9097,1465,21
2026-09-02 13:10,YouTube,x80IMopBCQA,Fidelisx,25502,2366,51
2026-09-02 13:10,YouTube,JVCQBrDyTFw,Casa Saturno,28600,2002,27
2026-09-02 13:10,YouTube,8uTn8u_FCc4,Kysha e Mine,17981,1933,56
2026-09-02 13:10,YouTube,5nxUvVgWYC0,Russin Oficial,696,89,3
2026-09-02 13:10,YouTube,ZT9AeKzyxwg,Russin Oficial,32619,1859,19
2026-09-02 13:10,YouTube,BCDPJUCWGCQ,Evy Baddie,6736,799,22
2026-09-02 13:10,YouTube,Utr7rZHVkmM,Russin Oficial,3581,370,22
2026-09-02 13:10,YouTube,Jr461C3Z6DA,Kysha e Mine,6197,429,35
2026-09-02 13:10,YouTube,_e9eTT3RaFg,Argentino,42617,3019,81
2026-09-02 13:10,YouTube,zmSNEu8aMWA,Casa Saturno,5126,1011,40
2026-09-02 13:10,YouTube,4aQuHvOpwpo,Kaka,6737,608,18
2026-09-02 13:10,YouTube,T_RQw5z57Z4,Evy Baddie,31541,2905,56
2026-09-02 13:10,YouTube,t_B9UXfpX5g,Kaka,3517,308,0
2026-09-02 13:10,YouTube,xfJTwJxrrgI,Argentino,32554,2331,38
2026-09-02 13:10,YouTube,QmmvfJcHTcQ,Fidelisx,58955,2792,38
2026-09-02 13:10,YouTube,7oejc-6hFnc,Casa Saturno,27990,1736,23
2026-09-02 13:10,YouTube,0h3A3dUFPxw,Fidelisx,40273,3536,67
2026-09-02 13:10,YouTube,KXVVNZEWnJc,Fidelisx,17537,2101,33
2026-09-02 13:10,YouTube,d1SdjugEE6U,Argentino,21707,1610,133
2026-09-02 13:10,YouTube,sAGK2yalbtk,Argentino,43913,1299,35
2026-09-02 13:10,YouTube,fyOd1AQ_kGM,Russin Oficial,25614,1231,15
2026-09-02 13:10,YouTube,YfA5AbHm01c,Evy Baddie,10436,1501,38
2026-09-02 13:10,YouTube,eXaxGAjw2gU,Casa Saturno,15051,1041,115
2026-09-02 13:10,YouTube,64k7QJP7AsE,Evy Baddie,7642,1333,31
2026-09-02 13:10,YouTube,Bb6C6gJ9Ric,Russin Oficial,3491,318,8
2026-09-02 13:10,YouTube,ZWMkMsHyACE,Fidelisx,7862,1130,23
2026-09-02 18:16,Instagram,DcgcMgbo13i,Kysha,97729,2180,102
2026-09-02 18:16,Instagram,Dco2mGnh3XV,Evy Baddie,55772,4358,103
2026-09-02 18:16,Instagram,Dctg4IYu1fv,Kysha e Mine,,887,57
2026-09-02 18:16,Instagram,DcrxjqLib3l,Kaka,,2120,79
2026-09-02 18:16,Instagram,DcuUws8pbQ2,Kaka,24637,1597,41
2026-09-02 18:16,Instagram,DcwyxLBBRHH,Evy Baddie,29549,1948,117
2026-09-02 18:16,Instagram,DcwMcj9xjrB,Casa Saturno,,558,45
2026-09-02 18:16,Instagram,DcuVwrGJQmo,Russin Oficial,11151,301,22
2026-09-02 18:16,Instagram,DcoaoxPuAgc,Argentino,24882,1592,111
2026-09-02 18:16,Instagram,DcmS0h1ROyA,Kysha,109776,4343,224
2026-09-02 18:16,Instagram,DcuA3KIx6PH,Kaka,35161,1234,34
2026-09-02 18:16,Instagram,DcoO6h5Ebx5,Mine,,32142,476
2026-09-02 18:16,Instagram,DcmorFTOZyU,Argentino,15057,1246,71
2026-09-02 18:16,Instagram,DcyxG6KiSk5,Casa Saturno,2057,142,9
2026-09-02 18:16,Instagram,Dcwmtoyp4Ji,Casa Saturno,23182,591,49
2026-09-02 18:16,Instagram,DcoO6h5Ebx5,Fidelisx,,32142,476
2026-09-02 18:16,Instagram,DcoqJPruKKs,Kysha e Mine,47484,2105,200
2026-09-02 18:16,Instagram,DcjwbjDkUFu,Argentino,,43224,528
2026-09-02 18:16,Instagram,DcuVFMqpmt1,Evy Baddie,91572,3525,115
2026-09-02 18:16,Instagram,DcmR1niBY1S,Evy Baddie,21335,2280,151
2026-09-02 18:16,Instagram,DcwBXMuAo6H,Casa Saturno,14875,1052,55
2026-09-02 18:16,Instagram,DcuNmp-ufc8,Kysha,95770,10410,155
2026-09-02 18:16,Instagram,DcgmKobR7LI,Kysha e Mine,61696,1659,99
2026-09-02 18:16,Instagram,Dcwk8wXxDzG,Casa Saturno,48101,2547,130
2026-09-02 18:16,Instagram,DcjvF5Ypc16,Evy Baddie,80475,4293,237
2026-09-02 18:16,Instagram,Dcyg247xzuj,Russin Oficial,7439,197,16
2026-09-02 18:16,Instagram,DcogDUvutM3,Kysha,128613,6887,185
2026-09-02 18:16,Instagram,DcjwbjDkUFu,Mine,,43224,528
2026-09-02 18:16,Instagram,DcrfeSCpkeg,Russin Oficial,10837,341,29
2026-09-02 18:16,Instagram,DckFtNUJ5px,Russin Oficial,35231,1041,50
2026-09-02 18:16,Instagram,DcgcMgbo13i,Mine,97730,2180,102
2026-09-02 18:16,Instagram,DcjwbjDkUFu,Fidelisx,,43224,528
2026-09-02 18:16,Instagram,Dco-5zJO08U,Kysha,24588,1383,93
2026-09-02 18:16,Instagram,DcoSYDMxLKb,Russin Oficial,31224,634,84
2026-09-02 18:16,Instagram,DcmS0h1ROyA,Mine,109776,4343,224
2026-09-02 18:16,Instagram,Dcyqz87DsUN,Argentino,,5421,321
2026-09-02 18:16,Instagram,DcgezryvLfF,Kaka,13137,1163,45
2026-09-02 18:16,Instagram,DcmS0h1ROyA,Fidelisx,109776,4343,224
2026-09-02 18:16,Instagram,Dco2oQ5hKPz,Kaka,13776,828,87
2026-09-02 18:16,Instagram,DcrxI0HpyDO,Kaka,13892,835,32
2026-09-02 18:16,Instagram,Dcwmtoyp4Ji,Russin Oficial,23185,591,49
2026-09-02 18:16,Instagram,DcrwpVoJazh,Russin Oficial,10893,349,58
2026-09-02 18:16,Instagram,Dco1qjWSz9z,Argentino,106155,6968,112
2026-09-02 18:16,Instagram,Dcwk8M7xDW2,Kysha e Mine,36959,502,19
2026-09-02 18:16,Instagram,DcmS0h1ROyA,Argentino,109776,4343,224
2026-09-02 18:16,Instagram,Dcju-knuO4d,Kysha,467789,24340,436
2026-09-02 18:16,Instagram,DcjfhrmpITr,Russin Oficial,74272,2436,87
2026-09-02 18:16,Instagram,DchJJF1gvLe,Russin Oficial,30859,964,49
2026-09-02 18:16,Instagram,Dcwk8M7xDW2,Casa Saturno,36959,502,19
2026-09-02 18:16,Instagram,DcjFEEESto1,Kaka,15089,1148,76
2026-09-02 18:16,Instagram,DctCYqkgcQA,Kysha e Mine,74826,992,49
2026-09-02 18:16,Instagram,DchH_d8pXRN,Kaka,18977,1236,105
2026-09-02 18:16,Instagram,Dcrbn9tJQgc,Fidelisx,67517,5283,137
2026-09-02 18:16,Instagram,DcjR_ErOd5m,Kysha,129301,6943,221
2026-09-02 18:16,Instagram,Dcwk8wXxDzG,Evy Baddie,48101,2547,130
2026-09-02 18:16,Instagram,Dcv0z20kZY9,Casa Saturno,,669,45
2026-09-02 18:16,Instagram,Dcq2Oe1u2nj,Argentino,45034,2827,166
2026-09-02 18:16,Instagram,DcoNw4DRkun,Kaka,110181,4737,106
2026-09-02 18:16,Instagram,Dcj3x3vuFSB,Argentino,18449,1848,91
2026-09-02 18:16,Instagram,Dclp57yxo52,Russin Oficial,57000,594,36
2026-09-02 18:16,Instagram,Dcwk8qHBvJN,Kaka,5314,467,31
2026-09-02 18:16,Instagram,DclokkNhJJq,Evy Baddie,20883,1345,101
2026-09-02 18:16,Instagram,DcoPpDVpkLJ,Evy Baddie,39461,1860,258
2026-09-02 18:16,Instagram,DcuA3KIx6PH,Russin Oficial,35161,1234,34
2026-09-02 18:16,Instagram,DcwmLiihHO5,Kysha e Mine,251030,18899,253
2026-09-02 18:16,Instagram,DcjeQUQvKWW,Argentino,67272,3503,69
2026-09-02 18:16,Instagram,Dcwkxy-C0Q5,Casa Saturno,65988,1055,121
2026-09-02 18:16,Instagram,DcgcMgbo13i,Kysha e Mine,97729,2180,102
2026-09-02 18:16,Instagram,DcuJvxbxk6k,Evy Baddie,16953,897,42
2026-09-02 18:16,Instagram,DchMgRQEW_8,Fidelisx,,4174,248
2026-09-02 18:16,Instagram,Dcyc1-ljVA0,Casa Saturno,9854,531,34
2026-09-02 18:16,Instagram,DcloboBPkjy,Kaka,42416,2987,94
2026-09-02 18:16,Instagram,Dcv7vIcx1zR,Evy Baddie,28517,1897,144
2026-09-02 18:16,Instagram,Dcra68ap9K1,Evy Baddie,98061,3191,150
2026-09-02 18:16,Instagram,Dcw5ye7xAHf,Kaka,7706,483,24
2026-09-02 18:16,Instagram,DcrHzewp6T-,Evy Baddie,16633,1020,104
2026-09-02 18:16,Instagram,Dcyqz87DsUN,Kysha,,5412,321
2026-09-02 18:16,Instagram,DcjF0PDuThw,Argentino,17093,1374,72
2026-09-02 18:16,Instagram,DcwC5n_COZ5,Casa Saturno,,727,75
2026-09-02 18:16,Instagram,Dcjt2YRp1vo,Kysha e Mine,48368,1200,30
2026-09-02 18:16,Instagram,DcjwbjDkUFu,Kysha,,43224,528
2026-09-02 18:16,Instagram,Dclosj6x71-,Argentino,30921,1836,49
2026-09-03 12:59,YouTube,eXaxGAjw2gU,Casa Saturno,21959,1224,127
2026-09-03 12:59,YouTube,9J03kOKbtoU,Kysha e Mine,0,58,7
2026-09-03 12:59,YouTube,CG42U0D_EdM,Evy Baddie,9533,1077,42
2026-09-03 12:59,YouTube,DswtrbcsRVc,Argentino,121482,3937,56
2026-09-03 12:59,YouTube,d1SdjugEE6U,Argentino,23155,1658,133
2026-09-03 12:59,YouTube,0h3A3dUFPxw,Fidelisx,43114,3690,68
2026-09-03 12:59,YouTube,nhw6nD33IxA,Fidelisx,16288,1637,25
2026-09-03 12:59,YouTube,oz31TPwsY7k,Kysha e Mine,5223,655,28
2026-09-03 12:59,YouTube,CsGBwpqQs9s,Evy Baddie,25829,2818,67
2026-09-03 12:59,YouTube,4aQuHvOpwpo,Kaka,7717,691,19
2026-09-03 12:59,YouTube,u250t9UYGHU,Evy Baddie,1782,364,12
2026-09-03 12:59,YouTube,oNU3ihEGMkM,Russin Oficial,5686,535,10
2026-09-03 12:59,YouTube,eNSjLy03eXk,Kysha e Mine,5719,730,38
2026-09-03 12:59,YouTube,GBdSTtkHfN4,Fidelisx,27229,2101,29
2026-09-03 12:59,YouTube,KNJo_Ng2ryY,Casa Saturno,11672,1128,19
2026-09-03 12:59,YouTube,TY9Y_PKTdqM,Kysha e Mine,76513,4170,183
2026-09-03 12:59,YouTube,dj-vVCI1Hl0,Kysha e Mine,11596,823,47
2026-09-03 12:59,YouTube,dd88D5k3Ak4,Casa Saturno,12910,1223,22
2026-09-03 12:59,YouTube,S_JMh8H5M-E,Casa Saturno,33439,2237,65
2026-09-03 12:59,YouTube,64k7QJP7AsE,Evy Baddie,11465,1737,35
2026-09-03 12:59,YouTube,g5xcJD8rVmM,Evy Baddie,27365,2316,49
2026-09-03 12:59,YouTube,hIlVY-qbIgE,Russin Oficial,12884,787,26
2026-09-03 12:59,YouTube,O9YlFfIpOwg,Evy Baddie,31162,3171,58
2026-09-03 12:59,YouTube,oKJux0f4mzk,Casa Saturno,2523,438,11
2026-09-03 12:59,YouTube,nyi4a_jPpRE,Russin Oficial,693,92,2
2026-09-03 12:59,YouTube,nPkHUMXn5wo,Kaka,11386,1135,15
2026-09-03 12:59,YouTube,Z00hQFhP6JE,Evy Baddie,13061,1751,52
2026-09-03 12:59,YouTube,AR1Z4AHDEjQ,Casa Saturno,0,132,30
2026-09-03 12:59,YouTube,D6DhXMUsThg,Russin Oficial,7970,475,8
2026-09-03 12:59,YouTube,KXVVNZEWnJc,Fidelisx,18752,2158,33
2026-09-03 12:59,YouTube,3LN4BQVAI6k,Kysha e Mine,6082,670,35
2026-09-03 12:59,YouTube,Al7RDPxPdoY,Fidelisx,33435,2735,85
2026-09-03 12:59,YouTube,r61VKHB3Q_A,Kysha e Mine,167975,5373,100
2026-09-03 12:59,YouTube,t_B9UXfpX5g,Kaka,3694,310,0
2026-09-03 12:59,YouTube,YfA5AbHm01c,Evy Baddie,15957,2018,40
2026-09-03 12:59,YouTube,gD_eY_SI2Bs,Casa Saturno,0,55,9
2026-09-03 12:59,YouTube,qxGTnwe5W5E,Fidelisx,1820,275,14
2026-09-03 12:59,YouTube,ZWMkMsHyACE,Fidelisx,12615,1568,24
2026-09-03 12:59,YouTube,p0nswdmUC9Y,Kysha e Mine,34428,2910,84
2026-09-03 12:59,YouTube,13AzY6Ipr-8,Fidelisx,46301,3432,52
2026-09-03 12:59,YouTube,Oj8xnv4JvXM,Argentino,15756,1547,37
2026-09-03 12:59,YouTube,xfJTwJxrrgI,Argentino,34528,2379,44
2026-09-03 12:59,YouTube,BCDPJUCWGCQ,Evy Baddie,14042,1239,26
2026-09-03 12:59,YouTube,UnIj8SUqnTI,Kysha e Mine,51840,3013,58
2026-09-03 12:59,YouTube,Jr461C3Z6DA,Kysha e Mine,9422,473,36
2026-09-03 12:59,YouTube,OSc9xjMf6ro,Argentino,65467,3169,77
2026-09-03 12:59,YouTube,7oejc-6hFnc,Casa Saturno,29518,1781,24
2026-09-03 12:59,YouTube,TznODxasMkY,Kaka,44173,2747,21
2026-09-03 12:59,YouTube,A8BoBg6qP5M,Casa Saturno,247807,4501,71
2026-09-03 12:59,YouTube,Utr7rZHVkmM,Russin Oficial,5730,521,23
2026-09-03 12:59,YouTube,askNuvnQRiM,Casa Saturno,5890,768,18
2026-09-03 12:59,YouTube,gR3-u7WfISY,Kaka,35392,1761,24
2026-09-03 12:59,YouTube,EGHsRIiETq8,Fidelisx,15365,1474,29
2026-09-03 12:59,YouTube,OAfKZ7IJqyA,Fidelisx,28429,3122,45
2026-09-03 12:59,YouTube,3YnA_tRX21Y,Fidelisx,19218,1753,43
2026-09-03 12:59,YouTube,JVCQBrDyTFw,Casa Saturno,35196,2229,32
2026-09-03 12:59,YouTube,x80IMopBCQA,Fidelisx,28942,2504,54
2026-09-03 12:59,YouTube,aJpwqtl5ku0,Evy Baddie,19210,1861,44
2026-09-03 12:59,YouTube,oZGdljLVmeE,Argentino,11443,1264,28
2026-09-03 12:59,YouTube,uq4-FTSn33w,Argentino,109123,3763,82
2026-09-03 12:59,YouTube,qdcNmgqNO8U,Russin Oficial,6808,609,10
2026-09-03 12:59,YouTube,3TkeES-EIp4,Kysha e Mine,25233,1154,75
2026-09-03 12:59,YouTube,ZT9AeKzyxwg,Russin Oficial,34897,1906,20
2026-09-03 12:59,YouTube,sAGK2yalbtk,Argentino,46214,1390,38
2026-09-03 12:59,YouTube,2ffZXQ6jBdA,Casa Saturno,19813,2260,25
2026-09-03 12:59,YouTube,TXMpZxkANuk,Kaka,2359,252,0
2026-09-03 12:59,YouTube,zmSNEu8aMWA,Casa Saturno,6532,1192,44
2026-09-03 12:59,YouTube,fyOd1AQ_kGM,Russin Oficial,27054,1270,16
2026-09-03 12:59,YouTube,M2xDXR2uXZg,Russin Oficial,2058,156,7
2026-09-03 12:59,YouTube,nAw2gAElJLI,Fidelisx,16088,1835,193
2026-09-03 12:59,YouTube,Bb6C6gJ9Ric,Russin Oficial,4119,360,8
2026-09-03 12:59,YouTube,ylpJT9kXqz0,Kaka,2338,336,0
2026-09-03 12:59,YouTube,UMc3eaOA2Hw,Russin Oficial,699,48,3
2026-09-03 12:59,YouTube,8uTn8u_FCc4,Kysha e Mine,21967,2301,57
2026-09-03 12:59,YouTube,IRnuoxJQAoQ,Argentino,126308,4010,47
2026-09-03 12:59,YouTube,F1G9bt8FGi8,Fidelisx,29803,2808,88
2026-09-03 12:59,YouTube,AcUbQpt62XU,Casa Saturno,10671,1925,24
2026-09-03 12:59,YouTube,FdxnwlJa2sk,Kaka,1521,250,0
2026-09-03 12:59,YouTube,WWevNDbRFbM,Evy Baddie,12295,1837,22
2026-09-03 12:59,YouTube,_e9eTT3RaFg,Argentino,45568,3103,82
2026-09-03 12:59,YouTube,EzTZ3z0xw94,Evy Baddie,9124,1364,31
2026-09-03 12:59,YouTube,jdHn4xBencU,Argentino,40798,3583,87
2026-09-03 12:59,YouTube,03M2DIux6uU,Russin Oficial,7467,992,11
2026-09-03 12:59,YouTube,WPbxgT6Bm5o,Argentino,31005,2165,49
2026-09-03 12:59,YouTube,tu-87nSXI14,Evy Baddie,224990,4629,72
2026-09-03 12:59,YouTube,EDLNzDwfwhA,Fidelisx,635879,8921,103
2026-09-03 12:59,YouTube,JsAfFId4ID8,Russin Oficial,7165,625,18
2026-09-03 12:59,YouTube,fZJFfinnqjM,Kaka,49210,1920,62
2026-09-03 12:59,YouTube,5nxUvVgWYC0,Russin Oficial,931,110,3
2026-09-03 12:59,YouTube,neQbz3LPwhE,Evy Baddie,19919,2311,52
2026-09-03 12:59,YouTube,1e7EVLTTA8M,Kaka,7761,1019,26
2026-09-03 12:59,YouTube,OxMl8aaUB3c,Casa Saturno,31008,1859,23
2026-09-03 12:59,YouTube,T5JsVddqAK0,Evy Baddie,71536,3814,53
2026-09-03 12:59,YouTube,xDkd5FMoHjs,Kysha e Mine,0,119,13
2026-09-03 12:59,YouTube,XPCfD6kxJz8,Russin Oficial,3791,327,7
2026-09-03 12:59,YouTube,6x0yVhkmFhg,Kysha e Mine,16991,1742,41
2026-09-03 12:59,YouTube,dkKaZ-c5mu0,Kysha e Mine,0,185,31
2026-09-03 14:33,Instagram,DcmS0h1ROyA,Mine,117124,4648,225
2026-09-03 14:33,Instagram,DcjeQUQvKWW,Argentino,68371,3555,70
2026-09-03 14:33,Instagram,DcoNw4DRkun,Kaka,113013,4849,111
2026-09-03 14:33,Instagram,Dc0yUm9is2s,Casa Saturno,6742,360,36
2026-09-03 14:33,Instagram,DcwmLiihHO5,Kysha e Mine,301820,22463,273
2026-09-03 14:33,Instagram,Dcwmtoyp4Ji,Casa Saturno,25140,664,50
2026-09-03 14:33,Instagram,DcjwbjDkUFu,Kysha,,43635,533
2026-09-03 14:33,Instagram,Dcra68ap9K1,Evy Baddie,100547,3323,152
2026-09-03 14:33,Instagram,DczacPHOThr,Kysha,140428,5681,245
2026-09-03 14:33,Instagram,Dcwk8M7xDW2,Kysha e Mine,41365,627,19
2026-09-03 14:33,Instagram,Dco-5zJO08U,Kysha,39091,2369,121
2026-09-03 14:33,Instagram,DcjFEEESto1,Kaka,15350,1161,76
2026-09-03 14:33,Instagram,DcjR_ErOd5m,Kysha,134852,7360,224
